pid,measure,feature,suggestion,observation
31.0,21,1,-0.6666666666666666,0.3333333333333333
62.0,21,11,0.3333333333333333,-0.3333333333333333
62.0,21,7,0.3333333333333333,-0.3333333333333333
62.0,21,18,0.3333333333333333,-0.3333333333333333
63.0,21,1,-0.3333333333333333,0.3333333333333333
63.0,21,7,0.3333333333333333,-0.3333333333333333
63.0,21,14,-0.3333333333333333,0.3333333333333333
69.0,21,7,0.0,-0.6666666666666666
71.0,21,13,0.3333333333333333,-0.3333333333333333
78.0,21,1,-0.3333333333333333,0.3333333333333333
78.0,21,7,0.0,-0.6666666666666666
23.0,22,1,-1.0,0.6666666666666666
23.0,22,1,-0.6666666666666666,0.6666666666666666
27.0,22,11,,0.6666666666666666
31.0,22,1,-0.6666666666666666,0.3333333333333333
61.0,22,2,-0.3333333333333333,0.3333333333333333
62.0,22,11,0.3333333333333333,-0.3333333333333333
62.0,22,7,0.3333333333333333,-0.3333333333333333
62.0,22,18,0.3333333333333333,-0.3333333333333333
63.0,22,1,-0.3333333333333333,0.3333333333333333
63.0,22,7,0.3333333333333333,-0.3333333333333333
63.0,22,14,-0.3333333333333333,0.3333333333333333
69.0,22,7,0.0,-0.6666666666666666
71.0,22,13,0.3333333333333333,-0.3333333333333333
78.0,22,1,-0.3333333333333333,0.3333333333333333
78.0,22,7,0.0,-0.6666666666666666
23.0,23,1,-1.0,0.6666666666666666
23.0,23,1,-0.6666666666666666,0.6666666666666666
27.0,23,11,,0.6666666666666666
30.0,23,2,-0.3333333333333333,0.3333333333333333
31.0,23,1,-0.6666666666666666,0.3333333333333333
61.0,23,2,-0.3333333333333333,0.3333333333333333
62.0,23,11,0.3333333333333333,-0.3333333333333333
62.0,23,7,0.3333333333333333,-0.3333333333333333
62.0,23,18,0.3333333333333333,-0.3333333333333333
63.0,23,1,-0.3333333333333333,0.3333333333333333
63.0,23,7,0.3333333333333333,-0.3333333333333333
63.0,23,14,-0.3333333333333333,0.3333333333333333
69.0,23,7,0.0,-0.6666666666666666
71.0,23,13,0.3333333333333333,-0.3333333333333333
78.0,23,1,-0.3333333333333333,0.3333333333333333
78.0,23,7,0.0,-0.6666666666666666
23.0,24,1,-1.0,0.6666666666666666
23.0,24,1,-0.6666666666666666,0.6666666666666666
27.0,24,11,,0.6666666666666666
31.0,24,1,-0.6666666666666666,0.3333333333333333
61.0,24,2,-0.3333333333333333,0.3333333333333333
62.0,24,11,0.3333333333333333,-0.3333333333333333
62.0,24,7,0.3333333333333333,-0.3333333333333333
62.0,24,18,0.3333333333333333,-0.3333333333333333
63.0,24,1,-0.3333333333333333,0.3333333333333333
63.0,24,7,0.3333333333333333,-0.3333333333333333
63.0,24,14,-0.3333333333333333,0.3333333333333333
69.0,24,7,0.0,-0.6666666666666666
71.0,24,13,0.3333333333333333,-0.3333333333333333
78.0,24,1,-0.3333333333333333,0.3333333333333333
78.0,24,7,0.0,-0.6666666666666666
23.0,25,1,-1.0,0.6666666666666666
23.0,25,1,-0.6666666666666666,0.6666666666666666
11.0,25,1,-1.0,0.6666666666666666
31.0,25,1,-0.6666666666666666,0.3333333333333333
35.0,25,1,-1.0,0.6666666666666666
35.0,25,6,-1.0,0.3333333333333333
62.0,25,11,0.3333333333333333,-0.3333333333333333
62.0,25,7,0.3333333333333333,-0.3333333333333333
62.0,25,18,0.3333333333333333,-0.3333333333333333
63.0,25,1,-0.3333333333333333,0.3333333333333333
63.0,25,7,0.3333333333333333,-0.3333333333333333
63.0,25,14,-0.3333333333333333,0.3333333333333333
64.0,25,1,-0.6666666666666666,0.3333333333333333
65.0,25,1,-0.3333333333333333,0.3333333333333333
69.0,25,7,0.0,-0.6666666666666666
71.0,25,13,0.3333333333333333,-0.3333333333333333
72.0,25,7,0.0,0.6666666666666666
74.0,25,7,0.3333333333333333,-0.3333333333333333
74.0,25,13,0.3333333333333333,-0.3333333333333333
74.0,25,15,0.3333333333333333,-0.3333333333333333
75.0,25,7,0.0,-0.6666666666666666
77.0,25,7,0.3333333333333333,-0.3333333333333333
77.0,25,6,-0.3333333333333333,0.3333333333333333
81.0,25,7,0.3333333333333333,-0.6666666666666666
81.0,25,14,-0.3333333333333333,0.6666666666666666
83.0,25,14,-0.3333333333333333,0.3333333333333333
85.0,25,11,0.3333333333333333,1.0
85.0,25,15,0.0,0.6666666666666666
23.0,26,1,-1.0,0.6666666666666666
23.0,26,1,-0.6666666666666666,0.6666666666666666
11.0,26,1,-1.0,0.6666666666666666
31.0,26,1,-0.6666666666666666,0.3333333333333333
35.0,26,1,-1.0,0.6666666666666666
35.0,26,6,-1.0,0.3333333333333333
62.0,26,11,0.3333333333333333,-0.3333333333333333
62.0,26,7,0.3333333333333333,-0.3333333333333333
62.0,26,18,0.3333333333333333,-0.3333333333333333
63.0,26,1,-0.3333333333333333,0.3333333333333333
63.0,26,7,0.3333333333333333,-0.3333333333333333
63.0,26,14,-0.3333333333333333,0.3333333333333333
64.0,26,1,-0.6666666666666666,0.3333333333333333
65.0,26,1,-0.3333333333333333,0.3333333333333333
67.0,26,1,0.0,0.6666666666666666
69.0,26,7,0.0,-0.6666666666666666
71.0,26,13,0.3333333333333333,-0.3333333333333333
72.0,26,7,0.0,0.6666666666666666
74.0,26,7,0.3333333333333333,-0.3333333333333333
74.0,26,13,0.3333333333333333,-0.3333333333333333
74.0,26,15,0.3333333333333333,-0.3333333333333333
75.0,26,7,0.0,-0.6666666666666666
77.0,26,7,0.3333333333333333,-0.3333333333333333
77.0,26,6,-0.3333333333333333,0.3333333333333333
81.0,26,7,0.3333333333333333,-0.6666666666666666
81.0,26,14,-0.3333333333333333,0.6666666666666666
83.0,26,14,-0.3333333333333333,0.3333333333333333
85.0,26,11,0.3333333333333333,1.0
85.0,26,15,0.0,0.6666666666666666
23.0,27,1,-1.0,0.6666666666666666
23.0,27,1,-0.6666666666666666,0.6666666666666666
11.0,27,1,-1.0,0.6666666666666666
31.0,27,1,-0.6666666666666666,0.3333333333333333
35.0,27,1,-1.0,0.6666666666666666
35.0,27,6,-1.0,0.3333333333333333
62.0,27,11,0.3333333333333333,-0.3333333333333333
62.0,27,7,0.3333333333333333,-0.3333333333333333
62.0,27,18,0.3333333333333333,-0.3333333333333333
63.0,27,1,-0.3333333333333333,0.3333333333333333
63.0,27,7,0.3333333333333333,-0.3333333333333333
63.0,27,14,-0.3333333333333333,0.3333333333333333
64.0,27,1,-0.6666666666666666,0.3333333333333333
65.0,27,1,-0.3333333333333333,0.3333333333333333
67.0,27,1,0.0,0.6666666666666666
69.0,27,7,0.0,-0.6666666666666666
71.0,27,13,0.3333333333333333,-0.3333333333333333
72.0,27,7,0.0,0.6666666666666666
74.0,27,7,0.3333333333333333,-0.3333333333333333
74.0,27,13,0.3333333333333333,-0.3333333333333333
74.0,27,15,0.3333333333333333,-0.3333333333333333
75.0,27,7,0.0,-0.6666666666666666
77.0,27,7,0.3333333333333333,-0.3333333333333333
77.0,27,6,-0.3333333333333333,0.3333333333333333
81.0,27,7,0.3333333333333333,-0.6666666666666666
81.0,27,14,-0.3333333333333333,0.6666666666666666
83.0,27,14,-0.3333333333333333,0.3333333333333333
85.0,27,11,0.3333333333333333,1.0
85.0,27,15,0.0,0.6666666666666666
23.0,28,1,-1.0,0.6666666666666666
23.0,28,1,-0.6666666666666666,0.6666666666666666
31.0,28,1,-0.6666666666666666,0.3333333333333333
35.0,28,1,-1.0,0.6666666666666666
35.0,28,6,-1.0,0.3333333333333333
62.0,28,11,0.3333333333333333,-0.3333333333333333
62.0,28,7,0.3333333333333333,-0.3333333333333333
62.0,28,18,0.3333333333333333,-0.3333333333333333
63.0,28,1,-0.3333333333333333,0.3333333333333333
63.0,28,7,0.3333333333333333,-0.3333333333333333
63.0,28,14,-0.3333333333333333,0.3333333333333333
64.0,28,1,-0.6666666666666666,0.3333333333333333
65.0,28,1,-0.3333333333333333,0.3333333333333333
67.0,28,1,0.0,0.6666666666666666
69.0,28,7,0.0,-0.6666666666666666
71.0,28,13,0.3333333333333333,-0.3333333333333333
72.0,28,7,0.0,0.6666666666666666
74.0,28,7,0.3333333333333333,-0.3333333333333333
74.0,28,13,0.3333333333333333,-0.3333333333333333
74.0,28,15,0.3333333333333333,-0.3333333333333333
75.0,28,7,0.0,-0.6666666666666666
77.0,28,7,0.3333333333333333,-0.3333333333333333
77.0,28,6,-0.3333333333333333,0.3333333333333333
81.0,28,7,0.3333333333333333,-0.6666666666666666
81.0,28,14,-0.3333333333333333,0.6666666666666666
83.0,28,14,-0.3333333333333333,0.3333333333333333
85.0,28,11,0.3333333333333333,1.0
85.0,28,15,0.0,0.6666666666666666
23.0,29,1,-1.0,0.6666666666666666
23.0,29,1,-0.6666666666666666,0.6666666666666666
31.0,29,1,-0.6666666666666666,0.3333333333333333
35.0,29,1,-1.0,0.6666666666666666
35.0,29,6,-1.0,0.3333333333333333
62.0,29,11,0.3333333333333333,-0.3333333333333333
62.0,29,7,0.3333333333333333,-0.3333333333333333
62.0,29,18,0.3333333333333333,-0.3333333333333333
63.0,29,1,-0.3333333333333333,0.3333333333333333
63.0,29,7,0.3333333333333333,-0.3333333333333333
63.0,29,14,-0.3333333333333333,0.3333333333333333
64.0,29,1,-0.6666666666666666,0.3333333333333333
65.0,29,1,-0.3333333333333333,0.3333333333333333
67.0,29,1,0.0,0.6666666666666666
69.0,29,7,0.0,-0.6666666666666666
71.0,29,13,0.3333333333333333,-0.3333333333333333
72.0,29,7,0.0,0.6666666666666666
74.0,29,7,0.3333333333333333,-0.3333333333333333
74.0,29,13,0.3333333333333333,-0.3333333333333333
74.0,29,15,0.3333333333333333,-0.3333333333333333
75.0,29,7,0.0,-0.6666666666666666
77.0,29,7,0.3333333333333333,-0.3333333333333333
77.0,29,6,-0.3333333333333333,0.3333333333333333
81.0,29,7,0.3333333333333333,-0.6666666666666666
81.0,29,14,-0.3333333333333333,0.6666666666666666
83.0,29,14,-0.3333333333333333,0.3333333333333333
85.0,29,11,0.3333333333333333,1.0
85.0,29,15,0.0,0.6666666666666666
12.0,30,4,0.3333333333333333,1.0
12.0,30,5,0.3333333333333333,1.0
12.0,30,4,0.0,1.0
12.0,30,5,0.0,1.0
23.0,30,1,-0.6666666666666666,0.6666666666666666
31.0,30,1,-0.6666666666666666,0.3333333333333333
62.0,30,11,0.3333333333333333,-0.3333333333333333
62.0,30,7,0.3333333333333333,-0.3333333333333333
62.0,30,18,0.3333333333333333,-0.3333333333333333
63.0,30,1,-0.3333333333333333,0.3333333333333333
63.0,30,7,0.3333333333333333,-0.3333333333333333
63.0,30,14,-0.3333333333333333,0.3333333333333333
64.0,30,1,-0.6666666666666666,0.3333333333333333
69.0,30,7,0.0,-0.6666666666666666
71.0,30,13,0.3333333333333333,-0.3333333333333333
72.0,30,7,0.0,0.6666666666666666
74.0,30,7,0.3333333333333333,-0.3333333333333333
74.0,30,13,0.3333333333333333,-0.3333333333333333
74.0,30,15,0.3333333333333333,-0.3333333333333333
75.0,30,7,0.0,-0.6666666666666666
77.0,30,7,0.3333333333333333,-0.3333333333333333
77.0,30,6,-0.3333333333333333,0.3333333333333333
81.0,30,7,0.3333333333333333,-0.6666666666666666
81.0,30,14,-0.3333333333333333,0.6666666666666666
83.0,30,14,-0.3333333333333333,0.3333333333333333
85.0,30,11,0.3333333333333333,1.0
85.0,30,15,0.0,0.6666666666666666
12.0,31,4,0.3333333333333333,1.0
12.0,31,5,0.3333333333333333,1.0
12.0,31,4,0.0,1.0
12.0,31,5,0.0,1.0
23.0,31,1,-0.6666666666666666,0.6666666666666666
31.0,31,1,-0.6666666666666666,0.3333333333333333
62.0,31,11,0.3333333333333333,-0.3333333333333333
62.0,31,7,0.3333333333333333,-0.3333333333333333
62.0,31,18,0.3333333333333333,-0.3333333333333333
63.0,31,1,-0.3333333333333333,0.3333333333333333
63.0,31,7,0.3333333333333333,-0.3333333333333333
