measure,feature,feature_value,critical_score
117.0,17.0,,2.0
117.0,18.0,,3.0
117.0,19.0,1.0,4.0
118.0,1.0,,4.0
118.0,2.0,-0.5,8.0
118.0,3.0,,4.0
118.0,4.0,,5.0
118.0,5.0,,7.0
118.0,6.0,,6.0
118.0,7.0,,6.0
118.0,8.0,,6.0
118.0,9.0,,6.0
118.0,10.0,,5.0
118.0,11.0,,4.0
118.0,12.0,,2.0
118.0,13.0,,4.0
118.0,14.0,,7.0
118.0,15.0,,6.0
118.0,16.0,,2.0
118.0,17.0,,4.0
118.0,18.0,,6.0
118.0,19.0,1.0,6.0
119.0,1.0,,6.0
119.0,2.0,-0.5,10.0
119.0,3.0,,6.0
119.0,4.0,,8.0
119.0,5.0,,8.0
119.0,6.0,,8.0
119.0,7.0,,8.0
119.0,8.0,,8.0
119.0,9.0,,8.0
119.0,10.0,,7.0
119.0,11.0,,6.0
119.0,12.0,,4.0
119.0,13.0,,6.0
119.0,14.0,,8.0
119.0,15.0,,8.0
119.0,16.0,,4.0
119.0,17.0,,6.0
119.0,18.0,,8.0
119.0,19.0,1.0,8.0
120.0,1.0,,8.0
120.0,2.0,-0.6666666666666666,10.0
120.0,3.0,,8.0
120.0,4.0,,8.0
120.0,5.0,,7.0
120.0,6.0,,9.0
120.0,7.0,,9.0
120.0,8.0,,9.0
120.0,9.0,,9.0
120.0,10.0,,9.0
120.0,11.0,,8.0
120.0,12.0,,7.0
120.0,13.0,,8.0
120.0,14.0,,9.0
120.0,15.0,,9.0
120.0,16.0,,6.0
120.0,17.0,,7.0
120.0,18.0,,9.0
120.0,19.0,1.0,10.0
121.0,1.0,-0.6666666666666666,9.0
121.0,2.0,,9.0
121.0,3.0,,9.0
121.0,4.0,-0.3333333333333333,9.0
121.0,5.0,-0.3333333333333333,8.0
121.0,6.0,,9.0
121.0,7.0,,9.0
121.0,8.0,,9.0
121.0,9.0,,9.0
121.0,10.0,,9.0
121.0,11.0,,8.0
121.0,12.0,,8.0
121.0,13.0,0.6666666666666666,10.0
121.0,14.0,-1.0,10.0
121.0,15.0,,9.0
121.0,16.0,,7.0
121.0,17.0,,8.0
121.0,18.0,1.0,10.0
121.0,19.0,1.0,12.0
122.0,1.0,-0.6666666666666666,9.0
122.0,2.0,,9.0
122.0,3.0,,8.0
122.0,4.0,-0.3333333333333333,10.0
122.0,5.0,-0.3333333333333333,9.0
122.0,6.0,,9.0
122.0,7.0,,9.0
122.0,8.0,,9.0
122.0,9.0,,9.0
122.0,10.0,,9.0
122.0,11.0,,8.0
122.0,12.0,,7.0
122.0,13.0,0.6666666666666666,10.0
122.0,14.0,-1.0,10.0
122.0,15.0,,9.0
122.0,16.0,,7.0
122.0,17.0,,8.0
122.0,18.0,1.0,10.0
122.0,19.0,1.0,12.0
123.0,1.0,-0.6666666666666666,9.0
123.0,2.0,,9.0
123.0,3.0,,8.0
123.0,4.0,-0.3333333333333333,9.0
123.0,5.0,-0.3333333333333333,9.0
123.0,6.0,,9.0
123.0,7.0,,9.0
123.0,8.0,,9.0
123.0,9.0,,9.0
123.0,10.0,,9.0
123.0,11.0,,8.0
123.0,12.0,,7.0
123.0,13.0,0.6666666666666666,10.0
123.0,14.0,-1.0,10.0
123.0,15.0,,9.0
123.0,16.0,,8.0
123.0,17.0,,7.0
123.0,18.0,1.0,10.0
123.0,19.0,1.0,12.0
124.0,1.0,-0.6666666666666666,9.0
124.0,2.0,,9.0
124.0,3.0,,9.0
124.0,4.0,-0.3333333333333333,9.0
124.0,5.0,-0.3333333333333333,8.0
124.0,6.0,,9.0
124.0,7.0,,9.0
124.0,8.0,,9.0
124.0,9.0,,9.0
124.0,10.0,,9.0
124.0,11.0,,7.0
124.0,12.0,,8.0
124.0,13.0,0.6666666666666666,10.0
124.0,14.0,-1.0,10.0
124.0,15.0,,9.0
124.0,16.0,,8.0
124.0,17.0,,7.0
124.0,18.0,1.0,10.0
124.0,19.0,1.0,12.0
125.0,1.0,-0.6666666666666666,10.0
125.0,2.0,,9.0
125.0,3.0,,9.0
125.0,4.0,-0.3333333333333333,9.0
125.0,5.0,-0.3333333333333333,8.0
125.0,6.0,,9.0
125.0,7.0,,9.0
125.0,8.0,,9.0
125.0,9.0,,9.0
125.0,10.0,,9.0
125.0,11.0,,7.0
125.0,12.0,,9.0
125.0,13.0,0.6666666666666666,10.0
125.0,14.0,-1.0,9.0
125.0,15.0,,9.0
125.0,16.0,,6.0
125.0,17.0,,7.0
125.0,18.0,1.0,10.0
125.0,19.0,1.0,12.0
126.0,1.0,-0.6666666666666666,10.0
126.0,2.0,,9.0
126.0,3.0,,8.0
126.0,4.0,-0.3333333333333333,8.0
126.0,5.0,-0.3333333333333333,7.0
126.0,6.0,,9.0
126.0,7.0,,9.0
126.0,8.0,,8.0
126.0,9.0,,9.0
126.0,10.0,,9.0
126.0,11.0,,6.0
126.0,12.0,,8.0
126.0,13.0,0.6666666666666666,10.0
126.0,14.0,-1.0,8.0
126.0,15.0,,9.0
126.0,16.0,,6.0
126.0,17.0,,6.0
126.0,18.0,1.0,10.0
126.0,19.0,1.0,12.0
127.0,1.0,-0.6666666666666666,10.0
127.0,2.0,,9.0
127.0,3.0,,7.0
127.0,4.0,-0.3333333333333333,8.0
127.0,5.0,-0.3333333333333333,5.0
127.0,6.0,,9.0
127.0,7.0,,8.0
127.0,8.0,,6.0
127.0,9.0,,9.0
127.0,10.0,,9.0
127.0,11.0,,4.0
127.0,12.0,,8.0
127.0,13.0,0.6666666666666666,10.0
127.0,14.0,-1.0,6.0
127.0,15.0,,9.0
127.0,16.0,,4.0
127.0,17.0,,4.0
127.0,18.0,1.0,10.0
127.0,19.0,1.0,12.0
128.0,1.0,,9.0
128.0,2.0,,7.0
128.0,3.0,,5.0
128.0,4.0,-0.16666666666666666,8.0
128.0,5.0,-0.3333333333333333,5.0
128.0,6.0,,9.0
128.0,7.0,,6.0
128.0,8.0,,3.0
128.0,9.0,,8.0
128.0,10.0,,9.0
128.0,11.0,,2.0
128.0,12.0,,8.0
128.0,13.0,0.6666666666666666,9.0
128.0,14.0,-1.0,5.0
128.0,15.0,,9.0
128.0,16.0,,3.0
128.0,17.0,,3.0
128.0,18.0,1.0,10.0
128.0,19.0,1.0,11.0
129.0,1.0,-0.6666666666666666,12.0
129.0,2.0,,7.0
129.0,3.0,,5.0
129.0,4.0,0.3333333333333333,6.0
129.0,5.0,0.0,1.0
129.0,6.0,,9.0
129.0,7.0,0.3333333333333333,6.0
129.0,9.0,,8.0
129.0,10.0,,9.0
129.0,11.0,1.0,2.0
129.0,12.0,-0.3333333333333333,9.0
129.0,13.0,1.0,8.0
129.0,14.0,-1.0,6.0
129.0,15.0,,9.0
129.0,16.0,,1.0
129.0,17.0,,2.0
129.0,18.0,,9.0
129.0,19.0,0.8571428571428571,16.0
130.0,1.0,-0.6666666666666666,12.0
130.0,2.0,,5.0
130.0,3.0,,3.0
130.0,4.0,0.3333333333333333,6.0
130.0,5.0,0.0,2.0
130.0,6.0,,8.0
130.0,7.0,0.3333333333333333,5.0
130.0,9.0,,6.0
130.0,10.0,,8.0
130.0,11.0,1.0,3.0
130.0,12.0,-0.3333333333333333,6.0
130.0,13.0,1.0,7.0
130.0,14.0,-1.0,8.0
130.0,15.0,,8.0
130.0,17.0,,3.0
130.0,18.0,,9.0
130.0,19.0,0.8571428571428571,15.0
131.0,1.0,-0.8333333333333333,11.0
131.0,2.0,,3.0
131.0,3.0,,2.0
131.0,4.0,0.3333333333333333,8.0
131.0,5.0,0.0,3.0
131.0,6.0,,8.0
131.0,7.0,0.3333333333333333,7.0
131.0,9.0,,4.0
131.0,10.0,,8.0
131.0,11.0,1.0,4.0
131.0,12.0,-0.3333333333333333,4.0
131.0,13.0,1.0,7.0
131.0,14.0,-1.0,10.0
131.0,15.0,,6.0
131.0,17.0,,2.0
131.0,18.0,,9.0
131.0,19.0,0.825,16.0
132.0,1.0,-0.8333333333333333,11.0
132.0,2.0,,2.0
132.0,3.0,,1.0
132.0,4.0,0.3333333333333333,10.0
132.0,5.0,0.0,3.0
132.0,6.0,,9.0
132.0,7.0,0.3333333333333333,7.0
132.0,9.0,,2.0
132.0,10.0,,8.0
132.0,11.0,1.0,4.0
132.0,12.0,-0.3333333333333333,2.0
132.0,13.0,1.0,7.0
132.0,14.0,-1.0,10.0
132.0,15.0,,3.0
132.0,17.0,,1.0
132.0,18.0,,9.0
132.0,19.0,0.8571428571428571,16.0
133.0,1.0,-0.8333333333333333,11.0
133.0,2.0,,3.0
133.0,4.0,0.3333333333333333,10.0
133.0,5.0,0.0,5.0
133.0,6.0,,9.0
133.0,7.0,0.3333333333333333,8.0
133.0,8.0,,1.0
133.0,9.0,,2.0
133.0,10.0,,8.0
133.0,11.0,1.0,2.0
133.0,12.0,-0.3333333333333333,1.0
133.0,13.0,1.0,5.0
133.0,14.0,-1.0,10.0
133.0,15.0,,2.0
133.0,17.0,,1.0
133.0,18.0,,8.0
133.0,19.0,0.8571428571428571,16.0
134.0,1.0,-0.8333333333333333,11.0
134.0,2.0,,4.0
134.0,4.0,0.3333333333333333,10.0
134.0,5.0,0.0,6.0
134.0,6.0,,9.0
134.0,7.0,0.3333333333333333,7.0
134.0,8.0,,2.0
134.0,9.0,,1.0
134.0,10.0,,8.0
134.0,11.0,1.0,3.0
134.0,12.0,-0.3333333333333333,1.0
134.0,13.0,1.0,5.0
134.0,14.0,-1.0,10.0
134.0,15.0,,4.0
134.0,17.0,,3.0
134.0,18.0,,8.0
134.0,19.0,0.8571428571428571,16.0
135.0,1.0,-0.8333333333333333,10.0
135.0,2.0,,6.0
135.0,4.0,0.3333333333333333,10.0
135.0,5.0,0.0,9.0
135.0,6.0,,7.0
135.0,7.0,0.3333333333333333,8.0
135.0,8.0,,3.0
135.0,9.0,,1.0
135.0,10.0,,5.0
135.0,11.0,1.0,4.0
135.0,12.0,-0.3333333333333333,1.0
135.0,13.0,1.0,5.0
135.0,14.0,-1.0,10.0
135.0,15.0,,6.0
135.0,16.0,,1.0
135.0,17.0,,4.0
135.0,18.0,,9.0
135.0,19.0,0.8571428571428571,16.0
136.0,1.0,-0.8333333333333333,8.0
136.0,2.0,,7.0
136.0,4.0,0.3333333333333333,9.0
136.0,5.0,0.0,9.0
136.0,6.0,,6.0
136.0,7.0,0.3333333333333333,8.0
136.0,8.0,,5.0
136.0,9.0,,1.0
136.0,10.0,,2.0
136.0,11.0,1.0,6.0
136.0,12.0,-0.3333333333333333,1.0
136.0,13.0,1.0,5.0
136.0,14.0,-1.0,7.0
136.0,15.0,,7.0
136.0,16.0,,3.0
136.0,17.0,,5.0
136.0,18.0,,8.0
136.0,19.0,0.8571428571428571,15.0
137.0,1.0,-0.6666666666666666,4.0
137.0,2.0,-1.0,6.0
137.0,4.0,,8.0
137.0,5.0,,8.0
137.0,6.0,,7.0
137.0,7.0,,5.0
137.0,8.0,,7.0
137.0,11.0,,6.0
137.0,13.0,,2.0
137.0,14.0,,3.0
137.0,15.0,1.0,9.0
137.0,16.0,,6.0
137.0,17.0,,4.0
137.0,18.0,1.0,9.0
137.0,19.0,,5.0
138.0,1.0,-0.6666666666666666,3.0
138.0,2.0,-1.0,5.0
138.0,4.0,,7.0
138.0,5.0,,6.0
138.0,6.0,,6.0
138.0,7.0,,3.0
138.0,8.0,,6.0
138.0,11.0,,7.0
138.0,13.0,,2.0
138.0,14.0,,1.0
138.0,15.0,1.0,7.0
138.0,16.0,,8.0
138.0,17.0,,3.0
138.0,18.0,1.0,7.0
138.0,19.0,,3.0
139.0,1.0,-0.6666666666666666,2.0
139.0,2.0,-1.0,4.0
139.0,4.0,,5.0
139.0,5.0,,3.0
139.0,6.0,,3.0
139.0,7.0,,1.0
139.0,8.0,,3.0
139.0,10.0,-1.0,1.0
139.0,11.0,,7.0
139.0,13.0,,1.0
139.0,15.0,1.0,4.0
139.0,16.0,,7.0
139.0,17.0,,2.0
139.0,18.0,1.0,4.0
139.0,19.0,,1.0
140.0,1.0,-0.6666666666666666,1.0
140.0,2.0,-1.0,3.0
140.0,4.0,,3.0
140.0,5.0,,1.0
140.0,6.0,,1.0
140.0,8.0,,1.0
140.0,11.0,,6.0
140.0,13.0,,1.0
140.0,15.0,1.0,2.0
140.0,16.0,,6.0
140.0,18.0,1.0,2.0
141.0,1.0,-0.6666666666666666,1.0
141.0,2.0,-1.0,2.0
141.0,4.0,,2.0
141.0,5.0,,2.0
141.0,6.0,,1.0
141.0,7.0,,1.0
141.0,8.0,,1.0
141.0,11.0,,6.0
141.0,13.0,,1.0
141.0,15.0,1.0,3.0
141.0,16.0,,5.0
141.0,18.0,1.0,2.0
141.0,19.0,,1.0
142.0,1.0,-0.6666666666666666,2.0
142.0,2.0,-1.0,3.0
142.0,4.0,,4.0
142.0,5.0,,4.0
142.0,6.0,,1.0
142.0,7.0,,3.0
142.0,8.0,,1.0
142.0,11.0,,5.0
142.0,13.0,,1.0
142.0,15.0,1.0,5.0
142.0,16.0,,3.0
142.0,17.0,,1.0
142.0,18.0,1.0,2.0
142.0,19.0,,2.0
143.0,1.0,-0.6666666666666666,3.0
143.0,2.0,-1.0,5.0
143.0,4.0,,7.0
143.0,5.0,,6.0
143.0,6.0,,1.0
143.0,7.0,,5.0
143.0,8.0,,1.0
143.0,11.0,,5.0
143.0,13.0,,2.0
143.0,15.0,1.0,8.0
143.0,16.0,,2.0
143.0,17.0,,2.0
143.0,18.0,1.0,2.0
143.0,19.0,,3.0
144.0,1.0,-0.6666666666666666,5.0
144.0,2.0,-1.0,6.0
144.0,4.0,,9.0
144.0,5.0,,8.0
144.0,6.0,,1.0
144.0,7.0,,6.0
144.0,11.0,,5.0
144.0,13.0,,3.0
144.0,15.0,1.0,9.0
144.0,16.0,,1.0
144.0,17.0,,2.0
144.0,18.0,1.0,2.0
144.0,19.0,,4.0
145.0,1.0,-0.7619047619047621,12.0
145.0,2.0,,5.0
145.0,4.0,-0.22222222222222224,11.0
145.0,5.0,-0.5416666666666666,16.0
145.0,6.0,,1.0
145.0,7.0,0.4666666666666666,11.0
145.0,9.0,,1.0
145.0,10.0,0.16666666666666666,4.0
145.0,11.0,0.3333333333333333,9.0
145.0,12.0,0.3333333333333333,1.0
145.0,13.0,0.4166666666666666,8.0
145.0,14.0,-0.6666666666666666,3.0
145.0,15.0,0.3333333333333333,8.0
145.0,17.0,,2.0
145.0,18.0,,2.0
145.0,19.0,0.7777777777777778,9.0
146.0,1.0,-0.7222222222222222,12.0
146.0,2.0,,4.0
146.0,4.0,-0.22222222222222224,9.0
146.0,5.0,-0.5416666666666666,14.0
146.0,6.0,,2.0
146.0,7.0,0.4666666666666666,10.0
146.0,9.0,,3.0
146.0,10.0,0.16666666666666666,6.0
146.0,11.0,0.3333333333333333,11.0
146.0,12.0,0.3333333333333333,1.0
146.0,13.0,0.4166666666666666,10.0
146.0,14.0,-0.6666666666666666,5.0
146.0,15.0,0.3333333333333333,7.0
146.0,17.0,,1.0
146.0,18.0,,4.0
146.0,19.0,0.7777777777777778,10.0
147.0,1.0,-0.7222222222222222,11.0
147.0,2.0,,3.0
147.0,4.0,-0.22222222222222224,8.0
147.0,5.0,-0.5416666666666666,13.0
147.0,6.0,,2.0
147.0,7.0,0.4666666666666666,10.0
147.0,9.0,,4.0
147.0,10.0,0.16666666666666666,8.0
147.0,11.0,0.3333333333333333,11.0
147.0,12.0,0.3333333333333333,1.0
147.0,13.0,0.4166666666666666,10.0
147.0,14.0,-0.6666666666666666,7.0
147.0,15.0,0.3333333333333333,5.0
147.0,18.0,,6.0
147.0,19.0,0.7777777777777778,9.0
148.0,1.0,-0.5833333333333333,9.0
148.0,2.0,,2.0
148.0,4.0,-0.22222222222222224,6.0
148.0,5.0,-0.5416666666666666,11.0
148.0,6.0,,2.0
148.0,7.0,0.4666666666666666,8.0
148.0,9.0,,5.0
148.0,10.0,0.16666666666666666,9.0
148.0,11.0,0.3333333333333333,11.0
148.0,12.0,0.3333333333333333,2.0
148.0,13.0,0.4166666666666666,9.0
148.0,14.0,-0.6666666666666666,8.0
148.0,15.0,0.3333333333333333,3.0
148.0,18.0,,7.0
148.0,19.0,0.7777777777777778,8.0
149.0,1.0,-0.5833333333333333,10.0
149.0,3.0,,3.0
149.0,4.0,-0.22222222222222224,6.0
149.0,5.0,-0.5416666666666666,9.0
149.0,7.0,0.4444444444444444,9.0
149.0,8.0,,2.0
149.0,9.0,,5.0
149.0,10.0,0.16666666666666666,9.0
149.0,11.0,0.3333333333333333,11.0
149.0,12.0,0.3333333333333333,5.0
149.0,13.0,0.4166666666666666,10.0
149.0,14.0,-0.6666666666666666,8.0
149.0,15.0,0.3333333333333333,4.0
149.0,16.0,,3.0
149.0,17.0,,1.0
149.0,18.0,,7.0
149.0,19.0,0.7777777777777778,8.0
150.0,1.0,-0.3333333333333333,12.0
150.0,3.0,,5.0
150.0,4.0,-0.22222222222222224,8.0
150.0,5.0,-0.5238095238095237,9.0
150.0,7.0,0.42857142857142855,13.0
150.0,8.0,,5.0
150.0,9.0,,5.0
150.0,10.0,-0.3333333333333333,8.0
150.0,11.0,0.3333333333333333,10.0
150.0,12.0,0.3333333333333333,8.0
150.0,13.0,0.4,13.0
150.0,14.0,-0.6666666666666666,8.0
150.0,15.0,0.3333333333333333,7.0
150.0,16.0,,6.0
150.0,17.0,,3.0
150.0,18.0,,5.0
150.0,19.0,0.7777777777777778,9.0
151.0,1.0,-0.3333333333333333,13.0
151.0,3.0,,7.0
151.0,4.0,-0.22222222222222224,10.0
151.0,5.0,-0.5238095238095237,12.0
151.0,7.0,0.42857142857142855,15.0
151.0,8.0,,7.0
151.0,9.0,,4.0
151.0,10.0,-0.3333333333333333,5.0
151.0,11.0,0.3333333333333333,8.0
151.0,12.0,0.3333333333333333,10.0
151.0,13.0,0.4,14.0
151.0,14.0,-0.6666666666666666,6.0
151.0,15.0,0.3333333333333333,9.0
151.0,16.0,,8.0
151.0,17.0,,3.0
151.0,18.0,,3.0
151.0,19.0,0.7777777777777778,11.0
152.0,1.0,-0.3333333333333333,13.0
152.0,2.0,,1.0
152.0,3.0,,9.0
152.0,4.0,-0.22222222222222224,12.0
152.0,5.0,-0.5416666666666666,16.0
152.0,6.0,,1.0
152.0,7.0,0.42857142857142855,16.0
152.0,8.0,,8.0
152.0,9.0,,3.0
152.0,10.0,-0.3333333333333333,4.0
152.0,11.0,0.3333333333333333,6.0
152.0,12.0,0.3333333333333333,10.0
152.0,13.0,0.4,14.0
152.0,14.0,-0.6666666666666666,5.0
152.0,15.0,0.3333333333333333,11.0
152.0,16.0,,9.0
152.0,17.0,,3.0
152.0,18.0,,2.0
152.0,19.0,0.7777777777777778,11.0
153.0,1.0,,9.0
153.0,2.0,,3.0
153.0,3.0,,9.0
153.0,4.0,,9.0
153.0,5.0,,9.0
153.0,6.0,,3.0
153.0,7.0,0.6666666666666666,10.0
153.0,8.0,,8.0
153.0,9.0,,3.0
153.0,10.0,,3.0
153.0,11.0,,3.0
153.0,12.0,-0.8333333333333333,11.0
153.0,13.0,,9.0
153.0,14.0,,4.0
153.0,15.0,,9.0
153.0,16.0,,9.0
153.0,17.0,,1.0
153.0,18.0,,3.0
153.0,19.0,1.0,9.0
154.0,1.0,,9.0
154.0,2.0,,5.0
154.0,3.0,,9.0
154.0,4.0,,9.0
154.0,5.0,,9.0
154.0,6.0,,4.0
154.0,7.0,0.6666666666666666,10.0
154.0,8.0,,8.0
154.0,9.0,,5.0
154.0,10.0,,6.0
154.0,11.0,,5.0
154.0,12.0,-0.8333333333333333,11.0
154.0,13.0,,9.0
154.0,14.0,,6.0
154.0,15.0,,9.0
154.0,16.0,,9.0
154.0,17.0,,1.0
154.0,18.0,,5.0
154.0,19.0,1.0,10.0
155.0,1.0,,9.0
155.0,2.0,,6.0
155.0,3.0,,9.0
155.0,4.0,,9.0
155.0,5.0,,9.0
155.0,6.0,,4.0
155.0,7.0,0.6666666666666666,10.0
155.0,8.0,,9.0
155.0,9.0,,7.0
155.0,10.0,,8.0
155.0,11.0,,5.0
155.0,12.0,-0.8333333333333333,11.0
155.0,13.0,,8.0
155.0,14.0,,8.0
155.0,15.0,,9.0
155.0,16.0,,9.0
155.0,17.0,,2.0
155.0,18.0,,5.0
155.0,19.0,1.0,10.0
156.0,1.0,,9.0
156.0,2.0,,3.0
156.0,3.0,,8.0
156.0,4.0,,9.0
156.0,5.0,,8.0
156.0,6.0,,2.0
156.0,7.0,0.6666666666666666,9.0
156.0,8.0,,7.0
156.0,9.0,,5.0
156.0,10.0,,5.0
156.0,11.0,,2.0
156.0,12.0,-0.8333333333333333,11.0
156.0,13.0,,6.0
156.0,14.0,,7.0
156.0,15.0,,9.0
156.0,16.0,,7.0
156.0,17.0,,3.0
156.0,18.0,,2.0
156.0,19.0,1.0,9.0
157.0,1.0,,9.0
157.0,2.0,,3.0
157.0,3.0,,7.0
157.0,4.0,,9.0
157.0,5.0,,8.0
157.0,7.0,0.6666666666666666,9.0
157.0,8.0,,5.0
157.0,9.0,,3.0
157.0,10.0,,5.0
157.0,12.0,-0.8333333333333333,11.0
157.0,13.0,,5.0
157.0,14.0,,7.0
157.0,15.0,,9.0
157.0,16.0,,5.0
157.0,17.0,,3.0
157.0,19.0,1.0,9.0
158.0,1.0,,7.0
158.0,2.0,,4.0
158.0,3.0,,6.0
158.0,4.0,,9.0
158.0,5.0,,9.0
158.0,7.0,0.6666666666666666,10.0
158.0,8.0,,3.0
158.0,9.0,,1.0
158.0,10.0,,3.0
158.0,12.0,-0.8333333333333333,10.0
158.0,13.0,,5.0
158.0,14.0,,6.0
158.0,15.0,,8.0
158.0,16.0,,3.0
158.0,17.0,,2.0
158.0,19.0,1.0,9.0
159.0,1.0,,5.0
159.0,2.0,,3.0
159.0,3.0,,4.0
159.0,4.0,,8.0
159.0,5.0,,8.0
159.0,7.0,0.6666666666666666,8.0
159.0,8.0,,3.0
159.0,10.0,,2.0
159.0,12.0,-0.8333333333333333,8.0
159.0,13.0,,4.0
159.0,14.0,,4.0
159.0,15.0,,6.0
159.0,16.0,,3.0
159.0,17.0,,1.0
159.0,19.0,1.0,7.0
160.0,1.0,,3.0
160.0,2.0,,2.0
160.0,3.0,,2.0
160.0,4.0,,7.0
160.0,5.0,,6.0
160.0,7.0,0.6666666666666666,5.0
160.0,8.0,,3.0
160.0,10.0,,1.0
160.0,12.0,-0.8333333333333333,5.0
160.0,13.0,,2.0
160.0,14.0,,2.0
160.0,15.0,,3.0
160.0,16.0,,4.0
160.0,19.0,1.0,4.0
161.0,1.0,0.3333333333333333,1.0
161.0,2.0,-0.6666666666666666,2.0
161.0,4.0,0.0,8.0
161.0,5.0,-0.3333333333333333,7.0
161.0,6.0,,2.0
161.0,7.0,0.6666666666666666,4.0
161.0,8.0,,3.0
161.0,9.0,,1.0
161.0,10.0,0.3333333333333333,1.0
161.0,11.0,0.5,2.0
161.0,12.0,0.3333333333333333,1.0
161.0,13.0,0.3333333333333333,1.0
161.0,14.0,-0.3333333333333333,1.0
161.0,15.0,,2.0
161.0,16.0,,5.0
162.0,1.0,0.3333333333333333,1.0
162.0,2.0,-0.6666666666666666,2.0
162.0,4.0,0.0,9.0
162.0,5.0,-0.3333333333333333,7.0
162.0,6.0,,3.0
162.0,7.0,0.6666666666666666,3.0
162.0,8.0,,3.0
162.0,9.0,,1.0
162.0,10.0,0.3333333333333333,1.0
162.0,11.0,0.5,2.0
162.0,12.0,0.3333333333333333,1.0
162.0,13.0,0.3333333333333333,1.0
162.0,14.0,-0.3333333333333333,1.0
162.0,15.0,,5.0
162.0,16.0,,5.0
162.0,17.0,,1.0
163.0,1.0,0.3333333333333333,1.0
163.0,2.0,-0.6666666666666666,2.0
163.0,4.0,0.0,8.0
163.0,5.0,-0.3333333333333333,7.0
163.0,6.0,,3.0
163.0,7.0,0.6666666666666666,3.0
163.0,8.0,,2.0
163.0,9.0,,1.0
163.0,10.0,0.3333333333333333,1.0
163.0,11.0,0.5,2.0
163.0,12.0,0.3333333333333333,1.0
163.0,13.0,0.3333333333333333,1.0
163.0,14.0,-0.3333333333333333,1.0
163.0,15.0,,5.0
163.0,16.0,,3.0
163.0,17.0,,1.0
163.0,19.0,,1.0
164.0,1.0,0.3333333333333333,1.0
164.0,2.0,-0.6666666666666666,2.0
164.0,4.0,0.0,8.0
164.0,5.0,-0.3333333333333333,6.0
164.0,6.0,,2.0
164.0,7.0,0.6666666666666666,3.0
164.0,8.0,,1.0
164.0,9.0,,1.0
164.0,10.0,0.3333333333333333,1.0
164.0,11.0,0.5,2.0
164.0,12.0,0.3333333333333333,1.0
164.0,13.0,0.3333333333333333,1.0
164.0,14.0,-0.3333333333333333,1.0
164.0,15.0,,3.0
164.0,16.0,,1.0
164.0,17.0,,1.0
164.0,19.0,,1.0
165.0,1.0,0.3333333333333333,2.0
165.0,2.0,-0.6666666666666666,3.0
165.0,3.0,,1.0
165.0,4.0,0.0,7.0
165.0,5.0,-0.5,7.0
165.0,6.0,,2.0
165.0,7.0,0.6666666666666666,4.0
165.0,9.0,,1.0
165.0,10.0,0.3333333333333333,2.0
165.0,11.0,0.5,3.0
165.0,12.0,0.3333333333333333,2.0
165.0,13.0,0.3333333333333333,2.0
165.0,14.0,-0.3333333333333333,2.0
165.0,15.0,,2.0
165.0,16.0,,1.0
165.0,17.0,,2.0
165.0,18.0,,1.0
165.0,19.0,,2.0
166.0,1.0,0.3333333333333333,4.0
166.0,2.0,-0.6666666666666666,5.0
166.0,3.0,,2.0
166.0,4.0,0.0,8.0
166.0,5.0,-0.5,8.0
166.0,6.0,,3.0
166.0,7.0,0.5833333333333333,7.0
166.0,8.0,,1.0
166.0,9.0,,3.0
166.0,10.0,,3.0
166.0,11.0,0.3333333333333333,4.0
166.0,12.0,0.3333333333333333,4.0
166.0,13.0,0.6666666666666666,5.0
166.0,14.0,-0.3333333333333333,4.0
166.0,15.0,,3.0
166.0,16.0,,3.0
166.0,17.0,,3.0
166.0,18.0,,3.0
166.0,19.0,,4.0
167.0,1.0,0.16666666666666666,8.0
167.0,2.0,-0.6666666666666666,7.0
167.0,3.0,,2.0
167.0,4.0,0.0,9.0
167.0,5.0,-0.5,10.0
167.0,6.0,,6.0
167.0,7.0,0.5833333333333333,10.0
167.0,8.0,,1.0
167.0,9.0,,3.0
167.0,10.0,,5.0
167.0,11.0,0.3333333333333333,7.0
167.0,12.0,0.3333333333333333,7.0
167.0,13.0,0.6666666666666666,8.0
167.0,14.0,-0.3333333333333333,4.0
167.0,15.0,,6.0
167.0,16.0,,6.0
167.0,17.0,,6.0
167.0,18.0,,6.0
167.0,19.0,,6.0
168.0,1.0,0.16666666666666666,8.0
168.0,2.0,-0.6666666666666666,7.0
168.0,3.0,,2.0
168.0,4.0,0.0,8.0
168.0,5.0,-0.5,10.0
168.0,6.0,,6.0
168.0,7.0,0.5833333333333333,10.0
168.0,8.0,,2.0
168.0,9.0,,3.0
168.0,10.0,,5.0
168.0,11.0,0.3333333333333333,7.0
168.0,12.0,0.3333333333333333,7.0
168.0,13.0,0.3333333333333333,7.0
168.0,14.0,-0.3333333333333333,4.0
168.0,15.0,,6.0
168.0,16.0,,7.0
168.0,17.0,,6.0
168.0,18.0,,7.0
168.0,19.0,,6.0
169.0,1.0,-0.08333333333333336,7.0
169.0,2.0,-0.6666666666666666,4.0
169.0,3.0,0.3333333333333333,1.0
169.0,4.0,0.0,6.0
169.0,5.0,-0.5555555555555556,7.0
169.0,6.0,,3.0
169.0,7.0,0.6666666666666666,6.0
169.0,8.0,,2.0
169.0,9.0,,1.0
169.0,10.0,-0.3333333333333333,4.0
169.0,11.0,0.5,5.0
169.0,12.0,0.3333333333333333,4.0
169.0,13.0,0.3333333333333333,5.0
169.0,14.0,,1.0
